comb,epi_tail,"AR_0-14, low SEP, low edu","AR_0-14, high SEP, low edu","AR_15-24, low SEP, low edu","AR_15-24, low SEP, high edu","AR_15-24, high SEP, low edu","AR_15-24, high SEP, high edu","AR_25-64, low SEP, low edu","AR_25-64, low SEP, high edu","AR_25-64, high SEP, low edu","AR_25-64, high SEP, high edu","AR_65+, low SEP, low edu","AR_65+, low SEP, high edu","AR_65+, high SEP, low edu","AR_65+, high SEP, high edu",AR_overall,AR_0-14,AR_15-24,AR_25-64,AR_65+
146,0.632856161528401,46.62237560971686,46.37893267612782,74.35704885330313,89.20206462421324,67.16031086114059,68.57542908550586,56.33162381242421,60.327201886977655,56.20041965888825,56.19077468751433,44.48341786438727,50.18744542232884,42.28044934136691,54.83318665458756,54.43477195300445,46.454941301560964,69.98554364671915,56.675258920414265,45.95758376746174
147,0.6133708533079741,46.76868430559764,46.218026214936486,73.8474341170978,89.72809300080215,67.38359267492804,67.20991434487073,55.16834105292744,61.27613803303074,55.94389614156563,56.51559923776696,43.86734615494314,50.560927807540985,41.950882562276384,55.55264746658376,54.336201716231976,46.389954658032934,69.90811670031921,56.57757791265608,45.81887728332176
148,0.6687129358130163,46.36204753713492,46.32919683431298,74.18136041946866,90.03249051289622,67.09266806743662,66.69262361610984,55.70130594564834,59.85756662765927,55.99452191989582,56.51485245455671,45.18389357062413,50.75015097097439,41.401992342505125,54.98608062923018,54.29227579323087,46.3394535985131,69.80564388148079,56.54180471342413,45.78750666763058
149,0.6844969777786417,46.29857516364203,45.9923624638129,74.17272546040901,90.39874490431659,66.50922073458736,67.2904320101386,55.63156244100563,60.47150729573993,55.735330686800786,55.7919649019778,43.47341446196412,50.69920555190399,40.82897012353591,56.64396724351044,53.992477751797466,46.08796929068213,69.4872472337927,56.2548226234554,45.4225012462159
150,0.6942668773902726,46.31294578861291,46.107641028003734,74.5273112830257,89.97620421053107,66.53754110878218,67.23489102323201,55.18389124319667,59.93129480173293,56.152730838901846,56.10819366942287,44.61107916832419,49.751777226466196,41.27741687979257,55.43179376631589,54.11385308619875,46.17174201634923,69.59480810856331,56.3661318402576,45.609887776105936
151,0.7727750870858682,46.25276525574956,45.73328773524013,74.84393481748583,90.42569684834946,65.88963521952357,66.25757351619357,55.049371973717385,59.476963841720035,55.99905319430404,55.68436255523219,43.62571602494423,51.19464895759614,41.6060717890183,54.40205449216228,53.842345283266795,45.89548086894594,69.2439137731747,56.08991355344461,45.39784567651298
152,0.6419534099935565,46.656434152887215,46.291366992826,73.55469802630643,89.83276292389577,67.5527656248825,67.70910196624648,55.99387370140908,60.474449783543264,56.16694175226753,56.2305440099407,44.45781219519322,50.11933268775249,42.51996265816128,54.26884196926562,54.39573791176148,46.405349570253684,69.95783630774595,56.62848130718967,45.943280548522516
153,0.6279120847683306,46.27908743219534,46.15992292907482,74.59890399093683,89.80140840148843,66.4868380677658,67.93958006792701,55.003881965680385,61.621260800731804,55.8631982828789,55.97552264231906,43.59413262454054,50.96782925044759,41.49455112783571,55.810671229065704,54.12263452829966,46.19712889742675,69.6206538823776,56.369031357799486,45.613648094031
154,0.6190711053493909,46.8176365118655,46.24169190090148,74.08886951005584,89.37824821444458,67.20692721128626,68.80519967913082,55.35688805567743,61.09621798847844,56.116225745334695,56.42755171738096,44.04636245638445,51.41085718099815,41.99354828937464,55.244270883138874,54.38269393168633,46.421515392015436,69.95314959845217,56.62451212363827,45.8765774096054
155,0.633611280911228,46.35152775707537,46.34162402451909,74.34858277172546,89.79408433105073,66.93829232828799,67.97903786398487,55.14651238127291,60.4808601437647,56.587085070349254,56.035757716318685,43.50288861368456,49.49268325651818,42.08145269715146,55.84451393552926,54.2968580715202,46.344716203401276,69.82767165527017,56.54770440485681,45.77848856436405
156,0.6298803084569211,46.66957179914245,46.25303424676071,74.96478371256416,89.04618703851997,66.8472682383434,66.73910231235361,55.32538154204332,60.805836810000784,56.383676555797386,56.144130534049275,44.08150866918093,50.52372242640514,41.93188559861221,55.415684321589396,54.33633690923013,46.38308709459268,69.86125992724286,56.58326145502366,45.833329321424415
157,0.7040298477491788,46.09140997285448,46.01566665821468,74.8448076795217,90.06094952693545,66.03286161483672,67.64841534068091,56.347072558028685,60.31564105223492,55.76487594178493,55.35213174191285,45.447183529241016,50.65472393025526,40.985184205564494,54.51150709743658,53.98976175934921,46.03931550744042,69.4031843586513,56.23374117559733,45.55219429450041
158,0.630820328436672,46.69933118610812,46.19409813359289,74.78852670733757,89.09671817085244,66.76910677422612,68.07611472621211,55.375059946107946,60.744335196111074,56.698273823588536,55.7570279324948,45.31958157692145,51.40645119222076,41.273327500144575,55.09644727804982,54.31728400002428,46.35184380843717,69.83963724559068,56.56359625836822,45.82697877638471
159,0.6804050072174387,46.342115737582525,46.01518741375303,74.64917430278676,90.25686039999181,66.30047921369744,67.48483190434135,55.39479710871645,60.485052530190835,56.2527761689413,55.55768104437727,44.413347371554195,50.3965713234647,41.33836010644237,55.235968342481684,54.063326784957894,46.117262147010194,69.5066355902837,56.312784929965076,45.59059579506925
160,0.66324708431988,46.222977675986655,46.00193866213728,74.75530653771904,90.07674266031356,66.17682800543321,67.1053373614836,55.326038055713994,61.17930009729536,55.698894657742656,55.70032834835878,43.35884586500827,50.222365074067035,41.02508052653243,56.518426255742106,53.97166607276835,46.07095225543448,69.43463661325049,56.22937340576237,45.4290126940309
161,0.6310574652341234,46.95951402591594,46.09156981775236,74.61237348135523,89.51607513677651,66.95299142618813,66.57079708428672,55.79374272179269,60.67087024659237,55.90065011770127,56.33883254799796,44.815931549477405,51.215512069946804,41.33057524875106,55.44533235823211,54.30481642052186,46.3625624698806,69.82554332642368,56.55493024207973,45.78615866977695
162,0.6503409606931474,46.64967110719776,46.22274922570946,75.03413109126109,89.1582126737474,66.62546539881617,67.77632265977431,56.22092448857869,59.953525025557795,56.190232862497915,56.044284397387,44.26740457826764,49.960788401255215,41.67469731539218,55.72671537323677,54.304166168023094,46.35604430600141,69.80791187662462,56.55884605442239,45.78587538471206
163,0.6401440633441801,46.453838370111306,46.28020036621799,73.92368364538137,89.96620697918846,67.23693797389916,66.88501631004625,55.0681145315903,60.93017202671976,56.04598245838086,56.44163099010795,44.61109780041503,50.08922859328874,41.86042771708467,54.95153943247967,54.29181898016576,46.334414246260884,69.82782548782937,56.53089724472686,45.80894503464689
164,0.6540239951137529,46.64550667961288,46.22080760269579,74.51886611528106,89.63772498023204,66.90954272607148,67.50471386857564,55.48126605159437,59.89221275099383,56.56462645740998,56.08780790203287,44.4483755428738,51.09343283006725,41.27497213246598,55.90394519792955,54.298855994631126,46.35340867097608,69.82849689802467,56.557381275244566,45.753592031957865
165,0.7158257704007771,46.65449608194379,45.64455726209657,75.14618259101653,90.12293554647916,65.71722791413048,66.8895017762511,54.320745741422506,60.479216832069106,55.62565689532332,56.20832535276983,43.981716128260295,50.09334254356836,40.42067990660774,56.492295332741115,53.842409827285636,45.95988398091498,69.25506434628137,56.10895849136745,45.2865223526579
166,0.6601637263767361,46.594207869721565,45.9962133733336,74.16515629769617,90.15626198585171,66.69904006427667,68.12125862698426,55.12819815841501,60.865487816482975,56.13998082603306,55.91710526103714,43.58844768513094,49.634689447862186,42.404938516035024,54.61981191198331,54.15148068016803,46.18292135872029,69.64375850569816,56.38754403212136,45.709278639421996
167,0.6388763372213427,46.33610535475593,46.202789864949594,73.72590438182304,90.01601385936422,66.95209208265729,69.0417401042679,55.77362970412688,61.341151618695896,56.200272569447925,55.473191523279866,44.85608314222078,49.344763451899645,40.995872402917385,56.17314190271142,54.18458669478674,46.244414105093824,69.71955417071077,56.43178200908133,45.66520904987894
168,0.638542510921229,46.58010571279595,46.21767377208965,74.30399577212552,89.55799912099378,66.90866643205644,68.25327108875715,55.62878115641366,60.90139641837259,56.16714611670432,55.98889521098524,44.71026449894887,49.36559285868687,41.24128184181086,56.13066133348287,54.270259935325555,46.33083357188346,69.80549264444736,56.52194919003385,45.73712710402622
169,0.6475437884639849,46.49932396618281,46.26928648417945,74.78313790709804,89.47447749783133,66.74400132000083,67.40801041789122,55.65146198758982,60.288625698234945,55.94530721819028,56.466750601471006,45.040183877079805,50.246884607301915,41.764377135553424,54.684828888439384,54.301098861621895,46.341109611461896,69.79429197455524,56.545570882165215,45.82730836666656
170,0.6332058424718809,46.78844510557541,46.264343301139135,73.80686509856815,89.8069574156067,67.43207948804847,67.6748194863541,55.75403625734447,60.368540737754856,56.07461152777737,56.51633962479868,44.25039594115778,50.30424890778248,42.124477379712225,55.12216567698046,54.393706343295285,46.42798024534998,69.95520746521076,56.63681662734167,45.89215830868801
171,0.6755096591741646,46.655511584716116,46.10088362649007,74.56639368022199,89.93445057826355,66.74105969079443,67.03849360310652,55.90715476427553,60.12325612779213,56.176114260045836,55.94795986676811,43.91479684561043,49.439059837255684,42.0747742793729,55.23289519714914,54.231495963538784,46.27405155586903,69.7196441997012,56.479018324410056,45.7495390233904
172,0.6167259711163611,46.48658417544415,46.32301411001176,74.32102811960489,89.46550744531014,67.02195914960234,67.9161738501439,55.685074110864385,61.17646691132474,55.96065417591572,56.1982534612121,44.79348059479704,50.79049342056217,41.23774603729775,55.81292441375085,54.31366830493553,46.374084542216266,69.85846344458326,56.56225333650845,45.78459030614523
173,0.6510105850186042,46.67888027434259,46.22650528430468,74.75483610335127,89.18883444586756,66.83292391558244,67.89063623691197,55.141219181293124,60.48117117417348,56.44097003798948,56.26912314468615,43.793361908190825,50.09243561417022,42.23245453026583,55.229734912816845,54.33023842628196,46.36774742539372,69.86091681897241,56.57563613507529,45.83585788245344
174,0.6608210128369892,46.21871931574956,45.87876130292431,74.11277103430017,90.42566524581638,66.36170609822209,67.29476293218109,55.23561502952096,61.496409973494686,55.956143234747614,55.13077821706122,43.08219664575843,49.73154218736046,40.986192229586045,56.72527893616778,53.88907865787727,45.98490421238929,69.37930575403783,56.14116136496524,45.35100041035152
175,0.6263104573374343,46.49939040978777,46.45420383082616,74.41855058180828,89.07970717747062,67.29048831552205,67.53426909924171,55.81321545589009,60.194021734839424,56.69265794606585,56.05595479724469,43.70132569484854,51.53172201289805,42.259299638741524,55.26628320984819,54.44192996034428,46.468312146496956,70.0204880390595,56.68846535925346,45.92760270157438
176,0.7284524066189495,46.219847063987444,45.86034729226211,74.85181174229433,90.47152415666754,65.9651611653119,66.22470665611684,55.81098954258981,59.65021354006614,56.02014684300939,55.357008692341545,44.339839308302224,49.084625986537034,40.73892508343251,56.065703558083264,53.88737169086459,45.97259159974528,69.29229996290823,56.14963509810737,45.37331159652268
177,0.657305352732878,46.778920902066886,45.98922290490616,74.69594141841567,89.90166276076017,66.40039815862455,68.84791558631362,55.7522872329673,60.587421787189676,55.92331779395292,56.018522995031255,44.21465451586501,50.290756007987625,41.73111987481479,55.19368117353018,54.187024278614736,46.23578524453366,69.65138336109295,56.435295221192256,45.7106375527723
178,0.6995441121969291,46.41022502627485,46.00245009906005,73.6066390588819,90.30943064745914,66.98675751821001,67.12419294929974,55.46622512603713,60.2178927728759,55.72293114070424,56.17716245408212,44.4617649596928,50.14134923200862,41.54007486434899,54.86500246134976,54.08381800336422,46.12976704864964,69.60268068009329,56.32377802819251,45.604843252033035
179,0.6986041496198062,46.75848363233762,45.833471597083665,74.9521670406518,89.8579906802638,66.20164676123149,67.26423592175541,55.84583268466434,60.22987839016537,55.65291749992116,56.02931215272639,44.62797905253641,50.09165911448402,41.81075759618936,54.273007519328466,54.08109175111867,46.12228217076604,69.51141076928056,56.322221497187854,45.649392403750056
180,0.6916968978536524,46.47564962829939,45.95192000511288,75.05682753279333,89.78330539800436,66.09259120141495,67.62119093049367,55.50058112286611,60.23106358046888,56.31107512473455,55.5025142854644,44.32376577022094,50.569035229087994,41.05369997965765,55.7285264002742,54.04989491828657,46.1154407455597,69.49360588081558,56.306769486672266,45.546338615096325
181,0.6484559532924988,46.092977504783896,46.2531186309018,74.94516166263,89.80417222252153,66.26318593815085,67.96877493332032,55.54862861174374,60.95430414453283,55.773666201294134,56.04299132096939,45.28003624280709,50.98398222514489,41.1087432022631,54.911123434555506,54.144231687356864,46.203118794422316,69.58671293437826,56.39205410722273,45.6727963902547
182,0.7008958906526465,46.19261801143005,45.91236315090227,74.96934210561186,90.23168807230313,65.96704813522304,66.43664838378322,55.11374186895628,60.468074564735886,55.950796045244445,55.62874387911448,44.039402218494835,50.23535741295686,41.02583435610843,55.65764415759719,53.91951985511691,45.9998653281297,69.33389509248555,56.174824525228345,45.42445219474902
183,0.6589523470966298,46.302854510074496,46.28866282002747,74.53111028089022,89.77236483207656,66.88319742334183,66.62008762278667,55.491212772707726,60.268711176069644,56.75615421538354,55.61632781176171,44.20441387382875,50.148254181418544,41.95456934943795,55.1026216753215,54.26101249538312,46.29309380036912,69.76830825965641,56.50558204838003,45.785685830729975
184,0.6726989691991949,46.50252801833963,46.03275449020163,75.2336607043654,89.3992130292017,66.0405770957749,68.88068301722149,55.25269103052167,60.510339710043056,55.893484752084035,56.18756687990869,43.603054267990416,50.35150977205993,42.21599749355586,54.67411894124685,54.13392258045132,46.17942886522755,69.5761486410983,56.37871798513616,45.681897775538886
185,0.6402743853307656,46.74988477961925,46.24615266844044,73.78968479470826,89.61709665253036,67.42478292033864,67.91005578795559,55.450393234719485,60.448448495241266,56.525004146006594,56.16692936741086,44.647291155862554,49.852699986664426,42.21367556193232,54.70137341858644,54.38875071631285,46.40342971400001,69.95397072966709,56.6258162846633,45.91813160472275
186,0.629997614695088,46.78928283950977,46.04601928087826,74.98735971345725,89.02598735388764,66.5194601506443,67.80674829405267,54.92043601136627,61.405550105112624,56.2566204873438,55.941962574720826,43.83026265847391,49.98721874072263,41.42944368777712,56.26820262372771,54.20568420544099,46.27808369364737,69.72662665330216,56.45671573183217,45.67275385751963
187,0.6257270575938226,46.58043249899542,46.32321726957732,74.4051879289338,89.59221976422467,67.11033342575833,67.33245830023996,55.90457524580032,60.584150641482694,56.442486265275534,55.95041515968682,44.78791253732451,50.7211639052107,42.11063948569116,54.53063738518354,54.3847362612417,46.40352593058592,69.90770374773946,56.624046455403516,45.92678012258169
188,0.6360750504493178,46.39992581446029,46.05879472972845,75.13621051621489,89.19688241115155,66.06146391914841,69.01930380251106,55.29357600501236,61.53280162234508,55.82848670124728,55.78165066165352,43.38757326324319,51.02292892992717,41.36537824074583,56.103847471932205,54.08401462936384,46.1653038999094,69.5626169504484,56.33577786867414,45.56443012127959
189,0.6419668042696746,46.38482604653656,46.10997269394596,74.89100065236029,89.56837185481218,66.40548291650208,67.12917115399301,55.11539136459685,61.499265938330026,55.519521617225145,56.26979880130452,43.26009322823753,51.090180814520444,41.57787163810254,55.86620122989036,54.109192638353235,46.19578839300162,69.6034281828256,56.35719710378279,45.588055638206924
190,0.6420151470099813,46.36560933926494,46.28776184884285,74.02732555424889,89.71546097085687,66.99787501861948,68.44453649592914,55.519165745675586,61.07946294611042,55.727529995718456,56.40084989914603,45.633879077659174,49.77375705442998,41.39753972367701,54.795652785648706,54.26937943015246,46.312067671374514,69.79416090503237,56.50732027287347,45.79568008080318
191,0.6830865898898165,46.076813475485565,46.10890448845051,75.00165848762546,89.58076257992018,66.12447528980618,67.7670570460672,54.6673011881388,61.04166030081194,55.94530712244194,56.02410134243708,43.79646881169684,49.44956067296369,42.07625117016211,54.691330027732576,54.048786479619935,46.09888491734092,69.49980707227088,56.28656130785767,45.60885134827723
192,0.6214582116897247,46.58255319603132,46.31529560551253,74.48499287730405,89.3555614749507,66.92140624629441,68.86223071171989,55.675504798397924,60.97628478612511,56.4486265373842,55.8983146484886,44.140339344486435,49.56242618976967,42.069309250020346,55.51918412962734,54.362974591406,46.39873972850441,69.89663843605142,56.60730602499406,45.8714713062902
193,0.5989962423348687,46.59157413960409,46.34381934656182,73.8867114819668,88.9954973309056,67.52228248043804,66.99923524878943,56.5565252591884,62.02832711935475,55.87518609040963,55.66125937974223,45.3994421122948,50.395233428509044,41.37123491152374,55.38811304549797,54.377307034381495,46.42117423621086,69.97292763780162,56.60757239081972,45.88738725926929
194,0.681406755712217,46.27840509008235,46.21983826445053,75.13049230643304,89.29043137695703,66.27612816910172,68.15319201809845,55.92663388214706,59.909146242575005,56.07392571442524,55.97109246182005,44.3922350936394,49.453412353161156,41.28918330021487,55.95098234319419,54.172479551483086,46.23812420870296,69.64601961456128,56.43114357438108,45.64784658641145
195,0.6677638778207327,46.82970301141405,45.99380779542714,75.19772810210777,89.25812710726447,66.38725819946876,66.94099725597205,55.26526883693634,60.26186207737739,56.27185234431164,56.05921952916121,44.58436195763,49.57819760667225,41.114481674384805,56.081057126860934,54.18367425222544,46.254793996326946,69.663476240163,56.44321540685124,45.64888312365754
196,0.6924365930708609,46.567917943969995,46.00582096450744,75.13126320028704,89.64859314705136,66.22427474624155,67.25149528192476,55.4757912458537,60.21613957065812,55.87774129749742,56.16953078249465,44.44099668148179,50.724618149456674,41.624078366654196,54.78522648074787,54.12912474943143,46.18132089847224,69.5718825727763,56.37746938524825,45.661278814420385
197,0.6700871785176005,46.53601986761152,46.038499086064476,73.89803897035203,90.06943865821047,66.96273894642935,67.09905072303297,55.493456687092745,60.59211053130626,56.1464320630881,55.78112940401521,44.158958225359115,50.03798202027704,41.26652653507844,55.917250200427524,54.13373500479286,46.19383680801969,69.66600723925654,56.38301536084713,45.60952561564283
198,0.6536541122157716,46.47643230008855,46.131030109932254,74.57685425722568,89.69707362946436,66.49566441115364,69.00109955995293,55.54098855295841,60.70595699294342,56.3037659795324,55.715102838343206,44.466585760982156,49.95659674818502,41.37526136801566,55.693920564373634,54.18694165496903,46.23887281996012,69.67820264017294,56.43742607060136,45.687390580056984
199,0.6218934112211659,46.930568057711746,46.006696294600395,74.65397906266305,89.35320929458508,66.74738544757281,67.36190102189886,55.68835845202777,61.77255468058194,55.70640203870894,56.005645626577625,44.309626354869195,50.793329393844544,41.46258196424407,55.62817286462618,54.23044175270939,46.29515084842669,69.75209588650196,56.47204946302497,45.73049041477195
200,0.6807203624159696,46.4685799648798,45.96666259394639,74.95508083259335,89.8302673054083,66.17274755149049,67.71272373429684,55.019668642868325,60.65847422352335,56.42826253886341,55.545781375373345,44.03698720758286,50.77614518530177,41.44949371322715,55.32470467010057,54.068421920927356,46.12337303480095,69.51963175765248,56.317684826389424,45.59127200727844
201,0.6500894406380485,46.402529225264956,46.2301013056158,74.43594330572209,89.85172971251839,66.81906699086588,67.19254200533103,54.93025551574092,60.84075523162953,56.451993613092746,55.98635927551932,45.09114985544612,49.6332449302339,41.34271354190302,55.373669820639556,54.23436762135213,46.283937368818,69.73586375806778,56.480932759368386,45.7426072142324
202,0.6286554424374494,46.3805275113154,46.51913211591375,74.09482236347691,89.25325300308171,67.44154690527708,67.49660316114888,55.30869900861546,60.63900919832536,56.29123796343587,56.59901654995677,44.87086005265099,49.98658618699188,42.00398540486055,55.008759169215075,54.44562483256093,46.475856489388434,70.0206319629761,56.686055908005756,45.94785730529176
203,0.6721235877374595,46.299801097151246,46.043450403171434,75.16924149847395,89.60144754767002,66.00412973492732,67.97147603409418,55.3647456294058,60.945673519663465,56.00144893284749,55.67542890106424,45.11829796111079,50.02725492194015,40.9920999055871,55.26895369397553,54.05988191184144,46.12348913582626,69.48746491874248,56.30943390156159,45.5876254241228
204,0.6464123836365075,46.252507971441354,46.36066017491978,75.02092585086066,88.85181113864849,66.53765567206642,68.61825165111563,55.284653965842935,60.69934075679878,56.33424962895387,56.07708614077429,44.286652174674245,50.0667897322833,41.50734599686551,55.86943073945189,54.27084794403102,46.326892506239616,69.79000812522942,56.523161361971795,45.747978507682355
205,0.6396896311383798,46.72239545736966,46.2129713510224,74.91677913263136,89.13772670282813,66.77193904189555,67.69131834112011,56.088463210107534,60.53052310652551,56.27932773308428,55.9220682526678,43.928152809388564,51.35274046880803,42.24055577866334,54.810025391994785,54.342937055489315,46.372025571718446,69.85820628985745,56.58605047103123,45.869954000183434
206,0.6663225363949276,46.4364144867921,46.036888273478766,73.53520751661384,90.55112659601389,67.09044394717132,66.68131767808781,55.175738291566645,60.66305528946092,55.57117110157204,56.43588550045477,44.125445609905775,49.797355565287674,42.11117664326962,54.39167304662111,54.119470549535656,46.16162978004358,69.62666470685703,56.352546279534366,45.669613711879784
207,0.6126140885290854,47.299687297068296,45.75102778485239,74.81999486165964,89.11308524140156,66.63513047396312,66.79599590893226,55.06883120332833,62.17210233387558,55.86945862363725,55.8728601657404,44.31002870685076,50.35289253667417,41.47513990820664,55.54052817423408,54.17217573581663,46.23455580947852,69.6924057412296,56.40875064400959,45.68939808503138
208,0.6388333275460314,46.55059918183869,46.02138589544746,74.19410502858217,90.4064010369972,66.78269916388757,66.46603876053264,54.841717581903644,61.15642369439172,56.25663451389694,55.82431512949479,44.04269204384943,49.94946482791841,41.673048452145856,55.36106405283614,54.130367655160875,46.186618764878205,69.61506304160056,56.373668980657456,45.651732705355116
209,0.7359557030901674,45.98003890033405,46.02179018535869,74.0679063819444,90.48428045849548,66.52353465354881,66.58854103225542,55.42990637922404,60.175431890544964,55.56562384323785,56.01656745177019,43.78693544264079,48.881789508931924,42.1641787942897,54.323752564982726,53.96607649885272,46.00875444947593,69.42675200072924,56.20116877493216,45.53462356574571
210,0.6492660135115156,46.54278055021009,46.18296222580982,74.07821738362196,90.12412947529671,66.9923350839116,67.6259685807652,55.35249827296756,60.481844199478616,56.09389155553548,56.27291261114289,43.67740097931201,50.58253514731795,42.01981220620957,55.28096611621142,54.24848372743338,46.29530599295112,69.7697149051532,56.49498489666817,45.74860393349971
211,0.6418202144884851,46.86879096167074,46.106048007592584,73.99280078375752,89.72718175521022,67.24721493504234,67.03334676741189,55.11296414932458,60.61751623664413,56.22230420039965,56.35886160627286,43.743946080707715,50.94919108150719,41.7486299918368,55.73616555949114,54.290389327356195,46.34419434703888,69.85660589506764,56.53890721400866,45.755338919334264
212,0.7041516511558935,46.386285745989056,45.85423106129213,75.14233600101332,89.87860255367075,65.98554653927202,66.44587234294043,55.440790531877575,60.257859449618984,56.19407571895157,55.377859947620045,43.85343763512382,50.979167405627514,41.53073030587565,54.90919181483788,53.96628338615755,46.02035108228789,69.38729046222936,56.2138949624508,45.510623353512706
213,0.6594735988309071,46.51148808488757,46.03858066687315,73.95302764296646,90.50078078661826,66.79328250838338,67.80032519712857,54.91115415561358,60.38064413190572,56.33370198582525,55.98131738533972,43.77537302003614,49.47351349687831,41.78902930405974,55.51590714971372,54.13485439760545,46.18623351623083,69.6301612362777,56.38323969063336,45.63967785199388
214,0.61635008250551,46.44424053283958,46.300577185756666,74.67551633743281,89.05786603576685,66.83264298186776,67.92107395088405,55.20958145779811,61.26823104059723,56.596742380369456,55.70683384077547,44.143703962190216,49.7958506172082,41.470748566591645,56.249753334353336,54.28688101297121,46.345432270995374,69.83538125305591,56.536153499396306,45.75530934346884
215,0.6364360548420316,46.372080360884326,46.42744243335289,74.06642358716583,89.72254679088677,67.34295338401331,66.96098028603592,56.09093530950534,60.3936004907778,56.275744670804116,56.08277274467884,43.90848940169036,49.699118714423484,42.51823095729899,54.91220694791978,54.385794179488755,46.410157088621666,69.93326577934947,56.625681445379264,45.90880346981582
216,0.6673993569883307,46.55619756615288,46.100875280776116,75.41280569734215,88.7503452023179,66.25568542511607,67.63751977152322,55.30071664822153,60.676912826678894,56.026810287264205,56.16152626336345,44.52670753070387,50.21164332524682,41.9423701788016,54.55492184214877,54.20324617297859,46.24303763698149,69.67210512406773,56.444328269546226,45.752354409797015
217,0.6524544992129208,46.63090672030107,46.310175265447775,74.75448496245889,89.11099164627014,66.88320585331661,67.81624729209402,56.35920985922229,59.76869643529069,55.97250124293566,56.38274768781686,44.76702564140617,50.849180367821965,41.11938218715785,56.08288491356355,54.34504065074063,46.410315190058306,69.88542179013766,56.604987085108846,45.78155068441138
218,0.6764930107980635,46.71243200988719,46.0304408574231,74.52514426200612,90.01335883574573,66.72657706359867,66.82358977003513,55.03845832492588,59.98310085146369,56.65304728862705,55.90128776733584,44.350141741136085,49.46459052344965,41.69381195024927,55.36522625809433,54.199224611676485,46.24337457988584,69.6882127714448,56.449223675632155,45.708390860562304
219,0.7371530449582655,46.23432791819795,45.661318392951614,74.24860214719041,90.83843218425743,66.09527944620581,66.1672234548179,55.060589588767336,60.31292132323402,55.655966910475904,55.583643070251036,43.71789845473911,50.45298404791602,41.757342962836056,54.08786102129178,53.79156013092172,45.84022548108093,69.20095549240989,56.0278911813486,45.37899895477011
220,0.6314721267438879,46.673950176947216,46.19297810037444,74.15874591773135,89.79166685897445,67.15526558374836,66.90374205787384,55.38852533920984,61.14855576445176,56.311332963138845,55.96965118795762,44.29871670294536,50.89910568701907,41.979614579381916,54.92928044294571,54.30878366319328,46.343148926337854,69.84318972147132,56.54724502763317,45.83500419009471
221,0.6272795898090741,46.50055985416248,46.2205095895423,74.20588626873453,89.8203265074926,66.93358865347643,68.190353076544,55.31718553532735,61.1291101166996,56.21699016147708,56.01041298008445,44.21514109043,51.08932286309022,41.9543801464866,54.874195995787325,54.27298705089722,46.30794788710202,69.79548170246254,56.51215739749358,45.80299843436781
222,0.6552245755966296,46.71588059586614,45.94669807870363,74.55521531886585,89.90809630268828,66.60619264405545,66.49031183212543,55.29003148985191,61.374451527246045,55.33212402504735,56.39583216046611,44.50736440557665,51.84622078481056,41.2196596193836,55.07745710596796,54.11223038276221,46.18685500162103,69.6004655047161,56.35431963076853,45.62081669643011
223,0.6955600401637095,46.647985369296876,45.91157126380768,74.21197717470535,90.28480932389752,66.61979215826163,67.18378394346287,55.42453696948659,60.06743899259343,55.895764967863606,56.08071140639817,44.52992139408308,49.723713081444245,41.03294523650706,55.805395869028224,54.072120350347106,46.14149711576239,69.55787592933748,56.32702667274036,45.54897867019433
224,0.6473085338296805,46.74337938630525,46.168593535620516,74.73212767654844,89.64419745653518,66.75085239717359,67.74974893520206,55.23421227828429,60.32383439639939,56.30380086690008,56.362937774460185,44.50012303445607,50.08567673185833,42.12105157761992,54.68985446049371,54.31596870536986,46.34805523444608,69.80793849657286,56.56013909081946,45.84991882194677
225,0.6860861585867138,46.31829862166885,45.94547686774533,74.32641320355374,90.26500566627368,66.4400972083359,66.83405376686652,55.58775830448067,61.09635121436476,55.68212706746748,55.60911544500792,44.09965237464623,50.812927593384714,41.02121884370081,55.699460002821816,53.985534528088145,46.06188061226781,69.45986912085199,56.23311535881851,45.48421664108472
226,0.6572455666683944,46.81532429377368,46.006230068211444,74.99844649418469,89.68282582036046,66.43068897580683,67.55531387755494,55.477704926198655,60.274319121664554,56.67461969768018,55.6099781993666,45.0642214236123,48.94481269619546,41.69311868969095,54.96568179932628,54.225798679651774,46.258848367803154,69.67870241296717,56.472614633163644,45.7720300023038
227,0.6022891866151863,46.79981053830695,46.389008906126925,73.96201480625776,88.90867732947856,67.65813492914654,67.5449977677358,55.80254546876665,61.287270866362626,56.47690379025552,56.07089686850035,44.50877544308856,50.78465717095836,42.32930991053663,54.82537123684528,54.50297203814029,46.517270864391065,70.10842262249186,56.73536746994367,46.02486676991971
228,0.6820361554942042,46.32445972256598,45.99402069743181,75.05872790674347,89.9979762487788,65.93723856799258,68.16473944911631,55.49785548584337,60.25694148306914,55.76156115782194,55.955610898291226,43.89408997253451,50.03399026986319,41.001979107406626,56.200505772302044,54.00795124393029,46.09719155443568,69.43559977480024,56.27133408848452,45.47544808194836
229,0.660761493270122,46.501153721623695,46.15337535043153,74.54679207468513,89.8369630827817,66.80100543947853,66.52940543329497,56.096823993892656,60.268899275903316,56.309350461144334,55.628201489692216,44.23085526186152,50.32350466220312,41.83399756064719,55.10624602112607,54.22314904226942,46.26195996022069,69.71868395623706,56.46814316249399,45.747545003701006
